Voltage[V]	Current[mA]
51.180000	5.078832E-6
51.190000	4.351179E-6
51.200000	4.659092E-6
51.210000	7.025887E-6
51.220000	7.631889E-6
51.230000	4.531877E-6
51.240000	7.465216E-6
51.250000	4.193698E-6
51.260000	4.461024E-6
51.270000	4.786744E-6
51.280000	5.394164E-6
51.290000	7.832525E-6
51.300000	4.864247E-6
51.310000	4.816239E-6
51.320000	5.685931E-6
51.330000	4.877789E-6
51.340000	6.463100E-6
51.350000	7.994198E-6
51.360000	6.621211E-6
51.370000	7.850026E-6
51.380000	7.345358E-6
51.390000	4.765544E-6
51.400000	4.528703E-6
51.410000	4.845061E-6
51.420000	4.372654E-6
51.430000	6.575823E-6
51.440000	4.727881E-6
51.450000	4.446643E-6
51.460000	5.899446E-6
51.470000	4.985777E-6
51.480000	4.941545E-6
51.490000	7.573788E-6
51.500000	7.739239E-6
51.510000	8.363262E-6
51.520000	8.416385E-6
51.530000	6.596158E-6
51.540000	7.184800E-6
51.550000	5.481120E-6
51.560000	6.224352E-6
51.570000	6.196122E-6
51.580000	8.123876E-6
51.590000	6.300590E-6
51.600000	8.736348E-6
51.610000	8.562190E-6
51.620000	6.191179E-6
51.630000	6.834544E-6
51.640000	5.504610E-6
51.650000	6.938276E-6
51.660000	5.574962E-6
51.670000	7.678246E-6
51.680000	6.870580E-6
51.690000	9.565668E-6
51.700000	9.335730E-6
51.710000	7.968358E-6
51.720000	8.619860E-6
51.730000	1.031780E-5
51.740000	1.079033E-5
51.750000	1.121036E-5
51.760000	9.950093E-6
51.770000	1.020570E-5
51.780000	1.136354E-5
51.790000	8.772516E-6
51.800000	9.959915E-6
51.810000	1.163021E-5
51.820000	1.263348E-5
51.830000	1.254623E-5
51.840000	1.274478E-5
51.850000	1.280150E-5
51.860000	1.481584E-5
51.870000	1.486229E-5
51.880000	1.515029E-5
51.890000	1.581212E-5
51.900000	1.602659E-5
51.910000	1.731195E-5
51.920000	1.748571E-5
51.930000	1.825595E-5
51.940000	1.862776E-5
51.950000	1.904657E-5
51.960000	1.926775E-5
51.970000	2.023779E-5
51.980000	2.023751E-5
51.990000	2.105844E-5
52.000000	0.002030
52.010000	0.002097
52.020000	0.002152
52.030000	0.002213
52.040000	0.002262
52.050000	0.002346
52.060000	0.002405
52.070000	0.002455
52.080000	0.002516
52.090000	0.002570
52.100000	0.002639
52.110000	0.002707
52.120000	0.002738
52.130000	0.002787
52.140000	0.002863
52.150000	0.002908
52.160000	0.002944
52.170000	0.003006
52.180000	0.003051
52.190000	0.003102
52.200000	0.003167
52.210000	0.003184
52.220000	0.003237
52.230000	0.003271
52.240000	0.003316
52.250000	0.003350
52.260000	0.003402
52.270000	0.003440
52.280000	0.003478
52.290000	0.003508
52.300000	0.003546
52.310000	0.003581
52.320000	0.003620
52.330000	0.003646
52.340000	0.003681
52.350000	0.003708
52.360000	0.003743
52.370000	0.003767
52.380000	0.003806
52.390000	0.003828
52.400000	0.003856
52.410000	0.003885
52.420000	0.003916
52.430000	0.003939
52.440000	0.003959
52.450000	0.003991
52.460000	0.004023
52.470000	0.004043
52.480000	0.004058
52.490000	0.004078
52.500000	0.004107
52.510000	0.004116
52.520000	0.004145
52.530000	0.004176
52.540000	0.004194
52.550000	0.004212
52.560000	0.004233
52.570000	0.004270
52.580000	0.004291
52.590000	0.004313
52.600000	0.004340
52.610000	0.004358
52.620000	0.004379
52.630000	0.004391
52.640000	0.004411
52.650000	0.004421
52.660000	0.004444
52.670000	0.004471
52.680000	0.004485
52.690000	0.004499
52.700000	0.004510
52.710000	0.004538
52.720000	0.004557
52.730000	0.004571
52.740000	0.004585
52.750000	0.004607
52.760000	0.004621
52.770000	0.004640
52.780000	0.004652
52.790000	0.004664
52.800000	0.004677
52.810000	0.004694
52.820000	0.004707
52.830000	0.004726
52.840000	0.004736
52.850000	0.004755
52.860000	0.004773
52.870000	0.004789
52.880000	0.004793
52.890000	0.004811
52.900000	0.004833
52.910000	0.004837
52.920000	0.004844
52.930000	0.004870
52.940000	0.004883
52.950000	0.004895
52.960000	0.004907
52.970000	0.004925
52.980000	0.004935
52.990000	0.004942
53.000000	0.004960
