Voltage[V]	Current[mA]
52.229000	0.003544
52.230000	0.003560
52.231000	0.003545
52.232000	0.003547
52.233000	0.003559
52.234000	0.003544
52.235000	0.003588
52.236000	0.003591
52.237000	0.003583
52.238000	0.003593
52.239000	0.003586
52.240000	0.003579
52.241000	0.003588
52.242000	0.003577
52.243000	0.003587
52.244000	0.003579
52.245000	0.003573
52.246000	0.003618
52.247000	0.003622
52.248000	0.003625
52.249000	0.003620
52.250000	0.003614
52.251000	0.003623
52.252000	0.003621
52.253000	0.003623
52.254000	0.003628
52.255000	0.003669
52.256000	0.003660
52.257000	0.003670
52.258000	0.003670
52.259000	0.003647
52.260000	0.003658
52.261000	0.003665
52.262000	0.003664
52.263000	0.003648
52.264000	0.003661
52.265000	0.003653
52.266000	0.003701
52.267000	0.003683
52.268000	0.003701
52.269000	0.003686
52.270000	0.003687
52.271000	0.003697
52.272000	0.003698
52.273000	0.003685
52.274000	0.003699
52.275000	0.003734
52.276000	0.003719
52.277000	0.003714
52.278000	0.003723
52.279000	0.003726
52.280000	0.003721
52.281000	0.003726
52.282000	0.003732
52.283000	0.003728
52.284000	0.003720
52.285000	0.003721
52.286000	0.003751
52.287000	0.003761
52.288000	0.003767
52.289000	0.003749
52.290000	0.003768
52.291000	0.003760
52.292000	0.003764
52.293000	0.003767
52.294000	0.003759
52.295000	0.003761
52.296000	0.003789
52.297000	0.003799
52.298000	0.003791
52.299000	0.003788
52.300000	0.003798
