Voltage[V]	Current[mA]
51.520000	7.963544E-6
51.530000	7.966038E-6
51.540000	7.931992E-6
51.550000	8.548698E-6
51.560000	7.541511E-6
51.570000	5.743955E-6
51.580000	5.841976E-6
51.590000	5.975255E-6
51.600000	5.696787E-6
51.610000	5.170626E-6
51.620000	7.863028E-6
51.630000	5.715597E-6
51.640000	8.926067E-6
51.650000	9.105903E-6
51.660000	8.894358E-6
51.670000	7.338065E-6
51.680000	6.050191E-6
51.690000	9.988785E-6
51.700000	1.016294E-5
51.710000	1.039941E-5
51.720000	1.056943E-5
51.730000	1.068409E-5
51.740000	1.111433E-5
51.750000	1.104845E-5
51.760000	1.166925E-5
51.770000	1.185006E-5
51.780000	1.223304E-5
51.790000	1.258231E-5
51.800000	1.001151E-5
51.810000	1.098132E-5
51.820000	1.384797E-5
51.830000	1.189903E-5
51.840000	1.229308E-5
51.850000	1.305938E-5
51.860000	1.345440E-5
51.870000	1.404883E-5
51.880000	1.602796E-5
51.890000	1.758632E-5
51.900000	1.780699E-5
51.910000	1.814608E-5
51.920000	1.742448E-5
51.930000	1.882391E-5
51.940000	1.950863E-5
51.950000	2.060414E-5
51.960000	2.063019E-5
51.970000	0.002036
51.980000	0.002122
51.990000	0.002181
52.000000	0.002253
52.010000	0.002323
52.020000	0.002406
52.030000	0.002444
52.040000	0.002541
52.050000	0.002599
52.060000	0.002660
52.070000	0.002707
52.080000	0.002794
52.090000	0.002858
52.100000	0.002929
52.110000	0.002973
52.120000	0.003035
52.130000	0.003092
52.140000	0.003169
52.150000	0.003215
52.160000	0.003263
52.170000	0.003313
52.180000	0.003373
52.190000	0.003431
52.200000	0.003469
52.210000	0.003516
52.220000	0.003546
52.230000	0.003603
52.240000	0.003645
52.250000	0.003684
52.260000	0.003727
52.270000	0.003753
52.280000	0.003801
52.290000	0.003844
52.300000	0.003882
52.310000	0.003922
52.320000	0.003950
52.330000	0.003976
52.340000	0.004009
52.350000	0.004041
52.360000	0.004068
52.370000	0.004109
52.380000	0.004128
52.390000	0.004164
52.400000	0.004187
52.410000	0.004214
52.420000	0.004231
52.430000	0.004273
52.440000	0.004299
52.450000	0.004320
52.460000	0.004350
52.470000	0.004378
52.480000	0.004396
52.490000	0.004419
52.500000	0.004443
52.510000	0.004468
52.520000	0.004487
52.530000	0.004515
52.540000	0.004533
52.550000	0.004556
52.560000	0.004573
52.570000	0.004619
52.580000	0.004635
52.590000	0.004652
52.600000	0.004674
52.610000	0.004697
52.620000	0.004706
52.630000	0.004729
52.640000	0.004749
52.650000	0.004769
52.660000	0.004782
52.670000	0.004800
52.680000	0.004819
52.690000	0.004842
52.700000	0.004850
52.710000	0.004871
52.720000	0.004887
52.730000	0.004902
52.740000	0.004919
52.750000	0.004937
52.760000	0.004951
52.770000	0.004968
52.780000	0.004984
52.790000	0.004995
52.800000	0.005006
52.810000	0.005031
52.820000	0.005041
52.830000	0.005059
52.840000	0.005070
52.850000	0.005088
52.860000	0.005101
52.870000	0.005117
52.880000	0.005132
52.890000	0.005147
52.900000	0.005155
52.910000	0.005173
52.920000	0.005174
52.930000	0.005191
52.940000	0.005207
52.950000	0.005223
52.960000	0.005240
52.970000	0.005251
52.980000	0.005254
52.990000	0.005277
53.000000	0.005287
