Voltage[V]	Current[mA]
0.408000	8.658357
0.410000	8.662090
0.412000	8.657243
0.414000	8.655021
0.416000	8.671791
0.418000	8.674972
0.420000	8.676887
0.422000	8.705145
0.424000	8.675504
0.426000	8.708248
0.428000	8.678465
0.430000	8.683493
0.432000	8.673517
0.434000	8.682859
0.436000	8.680289
0.438000	8.674936
0.440000	8.677885
0.442000	8.672700
0.444000	8.780370
0.446000	8.768834
0.448000	8.770457
0.450000	8.766527
0.452000	8.766303
0.454000	8.764570
0.456000	8.762103
0.458000	8.757880
0.460000	8.758820
0.462000	8.756571
0.464000	8.757688
0.466000	8.776770
0.468000	8.779749
0.470000	8.777101
0.472000	8.774509
0.474000	8.778112
0.476000	8.779918
0.478000	8.777458
0.480000	8.776620
0.482000	8.786709
0.484000	8.785429
0.486000	8.782578
0.488000	8.780167
0.490000	8.784150
0.492000	8.783773
0.494000	8.785089
0.496000	8.781123
0.498000	8.784909
0.500000	8.784652
