Voltage[V]	Current[mA]
3,960000	1,795924E-5
3,970000	1,795877E-5
3,980000	1,795937E-5
3,990000	1,795835E-5
4,000000	1,795733E-5
4,010000	1,795610E-5
4,020000	1,795684E-5
4,030000	1,795696E-5
4,040000	1,795928E-5
4,050000	1,795829E-5
4,060000	1,795908E-5
4,070000	1,796080E-5
4,080000	1,795973E-5
4,090000	1,795987E-5
4,100000	1,795947E-5
4,110000	1,796000E-5
4,120000	1,795730E-5
4,130000	1,795715E-5
4,140000	1,795840E-5
4,150000	1,795918E-5
4,160000	1,796003E-5
4,170000	1,795886E-5
4,180000	1,795832E-5
4,190000	1,795953E-5
4,200000	1,795854E-5
4,210000	1,795838E-5
4,220000	1,795855E-5
4,230000	1,795945E-5
4,240000	1,795864E-5
4,250000	1,795917E-5
4,260000	1,795910E-5
4,270000	1,795883E-5
4,280000	1,795907E-5
4,290000	1,795869E-5
4,300000	1,795961E-5
4,310000	1,795965E-5
4,320000	1,795995E-5
4,330000	1,796078E-5
4,340000	1,795958E-5
4,350000	1,795848E-5
4,360000	1,795802E-5
4,370000	1,795797E-5
4,380000	1,795807E-5
4,390000	1,795782E-5
4,400000	1,795740E-5
4,410000	1,795717E-5
4,420000	1,795969E-5
4,430000	1,795722E-5
4,440000	1,795614E-5
4,450000	1,795882E-5
4,460000	1,796155E-5
4,470000	1,811158E-5
4,480000	1,796936E-5
4,490000	1,795861E-5
4,500000	1,796126E-5
4,510000	1,796183E-5
4,520000	1,796108E-5
4,530000	1,795940E-5
4,540000	1,795798E-5
4,550000	1,795642E-5
4,560000	1,795765E-5
4,570000	1,795697E-5
4,580000	1,795720E-5
4,590000	1,795614E-5
4,600000	1,795747E-5
4,610000	1,795668E-5
4,620000	1,795627E-5
4,630000	1,801497E-5
4,640000	1,795568E-5
4,650000	1,795612E-5
4,660000	1,795794E-5
4,670000	1,795788E-5
4,680000	1,795516E-5
4,690000	1,795664E-5
4,700000	1,795506E-5
4,710000	1,795465E-5
4,720000	1,795404E-5
4,730000	1,795528E-5
4,740000	1,795484E-5
4,750000	1,795462E-5
4,760000	1,795370E-5
4,770000	1,795676E-5
4,780000	1,795679E-5
4,790000	1,795701E-5
4,800000	1,795512E-5
4,810000	1,795451E-5
4,820000	1,795734E-5
4,830000	1,795564E-5
4,840000	1,795737E-5
4,850000	1,795633E-5
4,860000	1,796931E-5
4,870000	1,795495E-5
4,880000	1,795585E-5
4,890000	1,795965E-5
4,900000	1,795522E-5
4,910000	1,795865E-5
4,920000	1,795639E-5
4,930000	1,795431E-5
4,940000	1,809503E-5
4,950000	1,795263E-5
4,960000	1,795184E-5
4,970000	1,795064E-5
4,980000	1,795003E-5
4,990000	1,794876E-5
5,000000	1,795750E-5
